x,t = 15s,t = 30s,t = 60s,t = 90s,t = 150s,t = 210s
0.024164,12.7948,12.6922,12.6578,12.6534,12.6528,12.6528
0.024168,12.7918,12.6893,12.6549,12.6505,12.6499,12.6498
0.024172,12.7888,12.6863,12.6519,12.6475,12.6469,12.6469
0.024176,12.7859,12.6833,12.6489,12.6446,12.6439,12.6439
0.02418,12.7829,12.6804,12.646,12.6416,12.641,12.641
0.024184,12.7799,12.6774,12.643,12.6386,12.638,12.638
0.024188,12.7769,12.6744,12.64,12.6357,12.6351,12.635
0.024192,12.7739,12.6714,12.6371,12.6327,12.6321,12.6321
0.024196,12.771,12.6685,12.6341,12.6298,12.6291,12.6291
0.0242,12.768,12.6655,12.6312,12.6268,12.6262,12.6262
0.024204,12.765,12.6625,12.6282,12.6238,12.6232,12.6232
0.024208,12.762,12.6596,12.6252,12.6209,12.6203,12.6202
0.024212,12.759,12.6566,12.6223,12.6179,12.6173,12.6173
0.024216,12.7561,12.6536,12.6193,12.615,12.6143,12.6143
0.02422,12.7531,12.6507,12.6164,12.612,12.6114,12.6114
0.024224,12.7501,12.6477,12.6134,12.609,12.6084,12.6084
0.024228,12.7471,12.6447,12.6104,12.6061,12.6055,12.6054
0.024232,12.7441,12.6418,12.6075,12.6031,12.6025,12.6025
0.024236,12.7412,12.6388,12.6045,12.6002,12.5995,12.5995
0.02424,12.7382,12.6358,12.6015,12.5972,12.5966,12.5966
0.024244,12.7352,12.6328,12.5986,12.5942,12.5936,12.5936
0.024248,12.7322,12.6299,12.5956,12.5913,12.5906,12.5906
0.024252,12.7292,12.6269,12.5927,12.5883,12.5877,12.5877
0.024256,12.7263,12.6239,12.5897,12.5853,12.5847,12.5847
0.02426,12.7233,12.621,12.5867,12.5824,12.5818,12.5818
0.024264,12.7203,12.618,12.5838,12.5794,12.5788,12.5788
0.024268,12.7173,12.615,12.5808,12.5765,12.5758,12.5758
0.024272,12.7143,12.6121,12.5778,12.5735,12.5729,12.5729
0.024276,12.7113,12.6091,12.5749,12.5705,12.5699,12.5699
0.02428,12.7084,12.6061,12.5719,12.5676,12.567,12.5669
0.024284,12.7054,12.6031,12.569,12.5646,12.564,12.564
0.024288,12.7024,12.6002,12.566,12.5617,12.561,12.561
0.024292,12.6994,12.5972,12.563,12.5587,12.5581,12.5581
0.024296,12.6964,12.5942,12.5601,12.5557,12.5551,12.5551
0.0243,12.6935,12.5913,12.5571,12.5528,12.5521,12.5521
0.024304,12.6905,12.5883,12.5541,12.5498,12.5492,12.5492
0.024308,12.6875,12.5853,12.5512,12.5468,12.5462,12.5462
0.024312,12.6845,12.5824,12.5482,12.5439,12.5433,12.5432
0.024316,12.6815,12.5794,12.5452,12.5409,12.5403,12.5403
0.02432,12.6785,12.5764,12.5423,12.538,12.5373,12.5373
0.024324,12.6756,12.5734,12.5393,12.535,12.5344,12.5344
0.024328,12.6726,12.5705,12.5364,12.532,12.5314,12.5314
0.024332,12.6696,12.5675,12.5334,12.5291,12.5284,12.5284
0.024336,12.6666,12.5645,12.5304,12.5261,12.5255,12.5255
0.02434,12.6636,12.5616,12.5275,12.5231,12.5225,12.5225
0.024344,12.6606,12.5586,12.5245,12.5202,12.5196,12.5195
0.024348,12.6577,12.5556,12.5215,12.5172,12.5166,12.5166
0.024352,12.6547,12.5526,12.5186,12.5142,12.5136,12.5136
0.024356,12.6517,12.5497,12.5156,12.5113,12.5107,12.5107
0.02436,12.6487,12.5467,12.5126,12.5083,12.5077,12.5077
0.024364,12.6457,12.5437,12.5097,12.5054,12.5047,12.5047
0.024368,12.6427,12.5407,12.5067,12.5024,12.5018,12.5018
0.024372,12.6398,12.5378,12.5038,12.4994,12.4988,12.4988
0.024376,12.6368,12.5348,12.5008,12.4965,12.4958,12.4958
0.02438,12.6338,12.5318,12.4978,12.4935,12.4929,12.4929
0.024384,12.6308,12.5289,12.4949,12.4905,12.4899,12.4899
0.024388,12.6278,12.5259,12.4919,12.4876,12.487,12.4869
0.024392,12.6248,12.5229,12.4889,12.4846,12.484,12.484
0.024396,12.6219,12.5199,12.486,12.4816,12.481,12.481
0.0244,12.6189,12.517,12.483,12.4787,12.4781,12.4781
0.024404,12.6159,12.514,12.48,12.4757,12.4751,12.4751
0.024408,12.6129,12.511,12.4771,12.4728,12.4721,12.4721
0.024412,12.6099,12.508,12.4741,12.4698,12.4692,12.4692
0.024416,12.6069,12.5051,12.4711,12.4668,12.4662,12.4662
0.02442,12.6039,12.5021,12.4682,12.4639,12.4632,12.4632
0.024424,12.601,12.4991,12.4652,12.4609,12.4603,12.4603
0.024428,12.598,12.4962,12.4622,12.4579,12.4573,12.4573
0.024432,12.595,12.4932,12.4593,12.455,12.4543,12.4543
0.024436,12.592,12.4902,12.4563,12.452,12.4514,12.4514
0.02444,12.589,12.4872,12.4533,12.449,12.4484,12.4484
0.024444,12.586,12.4843,12.4504,12.4461,12.4455,12.4454
0.024448,12.5831,12.4813,12.4474,12.4431,12.4425,12.4425
0.024452,12.5801,12.4783,12.4444,12.4401,12.4395,12.4395
0.024456,12.5771,12.4753,12.4415,12.4372,12.4366,12.4365
0.02446,12.5741,12.4724,12.4385,12.4342,12.4336,12.4336
0.024464,12.5711,12.4694,12.4355,12.4312,12.4306,12.4306
0.024468,12.5681,12.4664,12.4326,12.4283,12.4277,12.4277
0.024472,12.5651,12.4634,12.4296,12.4253,12.4247,12.4247
0.024476,12.5622,12.4605,12.4266,12.4223,12.4217,12.4217
0.02448,12.5592,12.4575,12.4237,12.4194,12.4188,12.4188
0.024484,12.5562,12.4545,12.4207,12.4164,12.4158,12.4158
0.024488,12.5532,12.4515,12.4177,12.4134,12.4128,12.4128
0.024492,12.5502,12.4486,12.4148,12.4105,12.4099,12.4099
0.024496,12.5472,12.4456,12.4118,12.4075,12.4069,12.4069
0.0245,12.5442,12.4426,12.4088,12.4045,12.4039,12.4039
0.024504,12.5412,12.4396,12.4059,12.4016,12.401,12.401
0.024508,12.5383,12.4367,12.4029,12.3986,12.398,12.398
0.024512,12.5353,12.4337,12.3999,12.3957,12.395,12.395
0.024516,12.5323,12.4307,12.397,12.3927,12.3921,12.3921
0.02452,12.5293,12.4277,12.394,12.3897,12.3891,12.3891
0.024524,12.5263,12.4248,12.391,12.3868,12.3861,12.3861
0.024528,12.5233,12.4218,12.3881,12.3838,12.3832,12.3832
0.024532,12.5203,12.4188,12.3851,12.3808,12.3802,12.3802
0.024536,12.5174,12.4158,12.3821,12.3778,12.3772,12.3772
0.02454,12.5144,12.4129,12.3792,12.3749,12.3743,12.3743
0.024544,12.5114,12.4099,12.3762,12.3719,12.3713,12.3713
0.024548,12.5084,12.4069,12.3732,12.3689,12.3683,12.3683
0.024552,12.5054,12.4039,12.3703,12.366,12.3654,12.3654
0.024556,12.5024,12.401,12.3673,12.363,12.3624,12.3624
0.02456,12.4994,12.398,12.3643,12.36,12.3594,12.3594
0.024564,12.4964,12.395,12.3614,12.3571,12.3565,12.3565
0.024568,12.4934,12.392,12.3584,12.3541,12.3535,12.3535
0.024572,12.4905,12.3891,12.3554,12.3511,12.3505,12.3505
0.024576,12.4875,12.3861,12.3524,12.3482,12.3476,12.3476
0.02458,12.4845,12.3831,12.3495,12.3452,12.3446,12.3446
0.024584,12.4815,12.3801,12.3465,12.3422,12.3416,12.3416
0.024588,12.4785,12.3772,12.3435,12.3393,12.3387,12.3386
0.024592,12.4755,12.3742,12.3406,12.3363,12.3357,12.3357
0.024596,12.4725,12.3712,12.3376,12.3333,12.3327,12.3327
0.0246,12.4695,12.3682,12.3346,12.3304,12.3298,12.3297
0.024604,12.4666,12.3652,12.3317,12.3274,12.3268,12.3268
0.024608,12.4636,12.3623,12.3287,12.3244,12.3238,12.3238
0.024612,12.4606,12.3593,12.3257,12.3215,12.3208,12.3208
0.024616,12.4576,12.3563,12.3228,12.3185,12.3179,12.3179
0.02462,12.4546,12.3533,12.3198,12.3155,12.3149,12.3149
0.024624,12.4516,12.3504,12.3168,12.3126,12.3119,12.3119
0.024628,12.4486,12.3474,12.3138,12.3096,12.309,12.309
0.024632,12.4456,12.3444,12.3109,12.3066,12.306,12.306
0.024636,12.4426,12.3414,12.3079,12.3036,12.303,12.303
0.02464,12.4396,12.3384,12.3049,12.3007,12.3001,12.3001
0.024644,12.4367,12.3355,12.302,12.2977,12.2971,12.2971
0.024648,12.4337,12.3325,12.299,12.2947,12.2941,12.2941
0.024652,12.4307,12.3295,12.296,12.2918,12.2912,12.2912
0.024656,12.4277,12.3265,12.2931,12.2888,12.2882,12.2882
0.02466,12.4247,12.3236,12.2901,12.2858,12.2852,12.2852
0.024664,12.4217,12.3206,12.2871,12.2829,12.2823,12.2822
0.024668,12.4187,12.3176,12.2841,12.2799,12.2793,12.2793
0.024672,12.4157,12.3146,12.2812,12.2769,12.2763,12.2763
0.024676,12.4127,12.3116,12.2782,12.274,12.2733,12.2733
0.02468,12.4097,12.3087,12.2752,12.271,12.2704,12.2704
0.024684,12.4068,12.3057,12.2723,12.268,12.2674,12.2674
0.024688,12.4038,12.3027,12.2693,12.265,12.2644,12.2644
0.024692,12.4008,12.2997,12.2663,12.2621,12.2615,12.2615
0.024696,12.3978,12.2968,12.2633,12.2591,12.2585,12.2585
0.0247,12.3948,12.2938,12.2604,12.2561,12.2555,12.2555
0.024704,12.3918,12.2908,12.2574,12.2532,12.2526,12.2525
0.024708,12.3888,12.2878,12.2544,12.2502,12.2496,12.2496
0.024712,12.3858,12.2848,12.2515,12.2472,12.2466,12.2466
0.024716,12.3828,12.2819,12.2485,12.2443,12.2436,12.2436
0.02472,12.3798,12.2789,12.2455,12.2413,12.2407,12.2407
0.024724,12.3768,12.2759,12.2425,12.2383,12.2377,12.2377
0.024728,12.3739,12.2729,12.2396,12.2353,12.2347,12.2347
0.024732,12.3709,12.2699,12.2366,12.2324,12.2318,12.2317
0.024736,12.3679,12.267,12.2336,12.2294,12.2288,12.2288
0.02474,12.3649,12.264,12.2307,12.2264,12.2258,12.2258
0.024744,12.3619,12.261,12.2277,12.2235,12.2228,12.2228
0.024748,12.3589,12.258,12.2247,12.2205,12.2199,12.2199
0.024752,12.3559,12.255,12.2217,12.2175,12.2169,12.2169
0.024756,12.3529,12.2521,12.2188,12.2145,12.2139,12.2139
0.02476,12.3499,12.2491,12.2158,12.2116,12.211,12.211
0.024764,12.3469,12.2461,12.2128,12.2086,12.208,12.208
0.024768,12.3439,12.2431,12.2098,12.2056,12.205,12.205
0.024772,12.3409,12.2401,12.2069,12.2027,12.202,12.202
0.024776,12.3379,12.2372,12.2039,12.1997,12.1991,12.1991
0.02478,12.3349,12.2342,12.2009,12.1967,12.1961,12.1961
0.024784,12.332,12.2312,12.198,12.1937,12.1931,12.1931
0.024788,12.329,12.2282,12.195,12.1908,12.1902,12.1901
0.024792,12.326,12.2252,12.192,12.1878,12.1872,12.1872
0.024796,12.323,12.2223,12.189,12.1848,12.1842,12.1842
0.0248,12.32,12.2193,12.1861,12.1818,12.1812,12.1812
0.024804,12.317,12.2163,12.1831,12.1789,12.1783,12.1783
0.024808,12.314,12.2133,12.1801,12.1759,12.1753,12.1753
0.024812,12.311,12.2103,12.1771,12.1729,12.1723,12.1723
0.024816,12.308,12.2073,12.1742,12.17,12.1694,12.1693
0.02482,12.305,12.2044,12.1712,12.167,12.1664,12.1664
0.024824,12.302,12.2014,12.1682,12.164,12.1634,12.1634
0.024828,12.299,12.1984,12.1652,12.161,12.1604,12.1604
0.024832,12.296,12.1954,12.1623,12.1581,12.1575,12.1575
0.024836,12.293,12.1924,12.1593,12.1551,12.1545,12.1545
0.02484,12.29,12.1895,12.1563,12.1521,12.1515,12.1515
0.024844,12.2871,12.1865,12.1534,12.1491,12.1485,12.1485
0.024848,12.2841,12.1835,12.1504,12.1462,12.1456,12.1456
0.024852,12.2811,12.1805,12.1474,12.1432,12.1426,12.1426
0.024856,12.2781,12.1775,12.1444,12.1402,12.1396,12.1396
0.02486,12.2751,12.1745,12.1415,12.1373,12.1366,12.1366
0.024864,12.2721,12.1716,12.1385,12.1343,12.1337,12.1337
0.024868,12.2691,12.1686,12.1355,12.1313,12.1307,12.1307
0.024872,12.2661,12.1656,12.1325,12.1283,12.1277,12.1277
0.024876,12.2631,12.1626,12.1296,12.1254,12.1248,12.1247
0.02488,12.2601,12.1596,12.1266,12.1224,12.1218,12.1218
0.024884,12.2571,12.1567,12.1236,12.1194,12.1188,12.1188
0.024888,12.2541,12.1537,12.1206,12.1164,12.1158,12.1158
0.024892,12.2511,12.1507,12.1177,12.1135,12.1129,12.1128
0.024896,12.2481,12.1477,12.1147,12.1105,12.1099,12.1099
0.0249,12.2451,12.1447,12.1117,12.1075,12.1069,12.1069
0.024904,12.2421,12.1417,12.1087,12.1045,12.1039,12.1039
0.024908,12.2391,12.1388,12.1058,12.1016,12.101,12.101
0.024912,12.2361,12.1358,12.1028,12.0986,12.098,12.098
0.024916,12.2331,12.1328,12.0998,12.0956,12.095,12.095
0.02492,12.2301,12.1298,12.0968,12.0926,12.092,12.092
0.024924,12.2271,12.1268,12.0938,12.0897,12.0891,12.0891
0.024928,12.2241,12.1238,12.0909,12.0867,12.0861,12.0861
0.024932,12.2212,12.1209,12.0879,12.0837,12.0831,12.0831
0.024936,12.2182,12.1179,12.0849,12.0807,12.0801,12.0801
0.02494,12.2152,12.1149,12.0819,12.0778,12.0772,12.0772
0.024944,12.2122,12.1119,12.079,12.0748,12.0742,12.0742
0.024948,12.2092,12.1089,12.076,12.0718,12.0712,12.0712
0.024952,12.2062,12.1059,12.073,12.0688,12.0682,12.0682
0.024956,12.2032,12.103,12.07,12.0659,12.0653,12.0653
0.02496,12.2002,12.1,12.0671,12.0629,12.0623,12.0623
0.024964,12.1972,12.097,12.0641,12.0599,12.0593,12.0593
0.024968,12.1942,12.094,12.0611,12.0569,12.0563,12.0563
0.024972,12.1912,12.091,12.0581,12.054,12.0534,12.0533
0.024976,12.1882,12.088,12.0552,12.051,12.0504,12.0504
0.02498,12.1852,12.085,12.0522,12.048,12.0474,12.0474
0.024984,12.1822,12.0821,12.0492,12.045,12.0444,12.0444
0.024988,12.1792,12.0791,12.0462,12.0421,12.0415,12.0414
0.024992,12.1762,12.0761,12.0432,12.0391,12.0385,12.0385
0.024996,12.1732,12.0731,12.0403,12.0361,12.0355,12.0355
0.025,12.1702,12.0701,12.0373,12.0331,12.0325,12.0325
0.025004,12.1672,12.0671,12.0343,12.0301,12.0295,12.0295
0.025008,12.1642,12.0641,12.0313,12.0272,12.0266,12.0266
0.025012,12.1612,12.0612,12.0284,12.0242,12.0236,12.0236
0.025016,12.1582,12.0582,12.0254,12.0212,12.0206,12.0206
0.02502,12.1552,12.0552,12.0224,12.0182,12.0176,12.0176
0.025024,12.1522,12.0522,12.0194,12.0153,12.0147,12.0147
0.025028,12.1492,12.0492,12.0164,12.0123,12.0117,12.0117
0.025032,12.1462,12.0462,12.0135,12.0093,12.0087,12.0087
0.025036,12.1432,12.0432,12.0105,12.0063,12.0057,12.0057
0.02504,12.1402,12.0403,12.0075,12.0034,12.0028,12.0027
0.025044,12.1372,12.0373,12.0045,12.0004,11.9998,11.9998
0.025048,12.1342,12.0343,12.0016,11.9974,11.9968,11.9968
0.025052,12.1312,12.0313,11.9986,11.9944,11.9938,11.9938
0.025056,12.1282,12.0283,11.9956,11.9914,11.9908,11.9908
0.02506,12.1252,12.0253,11.9926,11.9885,11.9879,11.9879
0.025064,12.1222,12.0223,11.9896,11.9855,11.9849,11.9849
0.025068,12.1192,12.0194,11.9867,11.9825,11.9819,11.9819
0.025072,12.1162,12.0164,11.9837,11.9795,11.9789,11.9789
0.025076,12.1132,12.0134,11.9807,11.9766,11.976,11.9759
0.02508,12.1102,12.0104,11.9777,11.9736,11.973,11.973
0.025084,12.1072,12.0074,11.9747,11.9706,11.97,11.97
0.025088,12.1042,12.0044,11.9718,11.9676,11.967,11.967
0.025092,12.1012,12.0014,11.9688,11.9646,11.964,11.964
0.025096,12.0982,11.9984,11.9658,11.9617,11.9611,11.9611
0.0251,12.0952,11.9955,11.9628,11.9587,11.9581,11.9581
0.025104,12.0922,11.9925,11.9598,11.9557,11.9551,11.9551
0.025108,12.0892,11.9895,11.9569,11.9527,11.9521,11.9521
0.025112,12.0862,11.9865,11.9539,11.9497,11.9492,11.9491
0.025116,12.0832,11.9835,11.9509,11.9468,11.9462,11.9462
0.02512,12.0802,11.9805,11.9479,11.9438,11.9432,11.9432
0.025124,12.0772,11.9775,11.9449,11.9408,11.9402,11.9402
0.025128,12.0742,11.9745,11.942,11.9378,11.9372,11.9372
0.025132,12.0712,11.9716,11.939,11.9349,11.9343,11.9342
0.025136,12.0682,11.9686,11.936,11.9319,11.9313,11.9313
0.02514,12.0652,11.9656,11.933,11.9289,11.9283,11.9283
0.025144,12.0622,11.9626,11.93,11.9259,11.9253,11.9253
0.025148,12.0592,11.9596,11.9271,11.9229,11.9223,11.9223
0.025152,12.0562,11.9566,11.9241,11.92,11.9194,11.9193
0.025156,12.0532,11.9536,11.9211,11.917,11.9164,11.9164
0.02516,12.0502,11.9506,11.9181,11.914,11.9134,11.9134
0.025164,12.0472,11.9477,11.9151,11.911,11.9104,11.9104
0.025168,12.0442,11.9447,11.9122,11.908,11.9074,11.9074
0.025172,12.0412,11.9417,11.9092,11.9051,11.9045,11.9045
0.025176,12.0382,11.9387,11.9062,11.9021,11.9015,11.9015
0.02518,12.0352,11.9357,11.9032,11.8991,11.8985,11.8985
0.025184,12.0322,11.9327,11.9002,11.8961,11.8955,11.8955
0.025188,12.0292,11.9297,11.8973,11.8931,11.8925,11.8925
0.025192,12.0262,11.9267,11.8943,11.8902,11.8896,11.8895
0.025196,12.0232,11.9237,11.8913,11.8872,11.8866,11.8866
0.0252,12.0202,11.9207,11.8883,11.8842,11.8836,11.8836
0.025204,12.0172,11.9178,11.8853,11.8812,11.8806,11.8806
0.025208,12.0142,11.9148,11.8823,11.8782,11.8776,11.8776
0.025212,12.0112,11.9118,11.8794,11.8752,11.8747,11.8746
0.025216,12.0082,11.9088,11.8764,11.8723,11.8717,11.8717
0.02522,12.0052,11.9058,11.8734,11.8693,11.8687,11.8687
0.025224,12.0022,11.9028,11.8704,11.8663,11.8657,11.8657
0.025228,11.9992,11.8998,11.8674,11.8633,11.8627,11.8627
0.025232,11.9961,11.8968,11.8644,11.8603,11.8597,11.8597
0.025236,11.9931,11.8938,11.8615,11.8574,11.8568,11.8568
0.02524,11.9901,11.8908,11.8585,11.8544,11.8538,11.8538
0.025244,11.9871,11.8879,11.8555,11.8514,11.8508,11.8508
0.025248,11.9841,11.8849,11.8525,11.8484,11.8478,11.8478
0.025252,11.9811,11.8819,11.8495,11.8454,11.8448,11.8448
0.025256,11.9781,11.8789,11.8466,11.8424,11.8419,11.8419
0.02526,11.9751,11.8759,11.8436,11.8395,11.8389,11.8389
0.025264,11.9721,11.8729,11.8406,11.8365,11.8359,11.8359
0.025268,11.9691,11.8699,11.8376,11.8335,11.8329,11.8329
0.025272,11.9661,11.8669,11.8346,11.8305,11.8299,11.8299
0.025276,11.9631,11.8639,11.8316,11.8275,11.8269,11.8269
0.02528,11.9601,11.8609,11.8287,11.8246,11.824,11.824
0.025284,11.9571,11.8579,11.8257,11.8216,11.821,11.821
0.025288,11.9541,11.855,11.8227,11.8186,11.818,11.818
0.025292,11.9511,11.852,11.8197,11.8156,11.815,11.815
0.025296,11.9481,11.849,11.8167,11.8126,11.812,11.812
0.0253,11.9451,11.846,11.8137,11.8096,11.8091,11.809
0.025304,11.9421,11.843,11.8108,11.8067,11.8061,11.8061
0.025308,11.9391,11.84,11.8078,11.8037,11.8031,11.8031
0.025312,11.9361,11.837,11.8048,11.8007,11.8001,11.8001
0.025316,11.9331,11.834,11.8018,11.7977,11.7971,11.7971
0.02532,11.93,11.831,11.7988,11.7947,11.7941,11.7941
0.025324,11.927,11.828,11.7958,11.7917,11.7912,11.7911
0.025328,11.924,11.825,11.7928,11.7888,11.7882,11.7882
0.025332,11.921,11.822,11.7899,11.7858,11.7852,11.7852
0.025336,11.918,11.8191,11.7869,11.7828,11.7822,11.7822
0.02534,11.915,11.8161,11.7839,11.7798,11.7792,11.7792
0.025344,11.912,11.8131,11.7809,11.7768,11.7762,11.7762
0.025348,11.909,11.8101,11.7779,11.7738,11.7733,11.7732
0.025352,11.906,11.8071,11.7749,11.7709,11.7703,11.7703
0.025356,11.903,11.8041,11.772,11.7679,11.7673,11.7673
0.02536,11.9,11.8011,11.769,11.7649,11.7643,11.7643
0.025364,11.897,11.7981,11.766,11.7619,11.7613,11.7613
0.025368,11.894,11.7951,11.763,11.7589,11.7583,11.7583
0.025372,11.891,11.7921,11.76,11.7559,11.7553,11.7553
0.025376,11.888,11.7891,11.757,11.7529,11.7524,11.7524
0.02538,11.8849,11.7861,11.754,11.75,11.7494,11.7494
0.025384,11.8819,11.7831,11.7511,11.747,11.7464,11.7464
0.025388,11.8789,11.7801,11.7481,11.744,11.7434,11.7434
0.025392,11.8759,11.7772,11.7451,11.741,11.7404,11.7404
0.025396,11.8729,11.7742,11.7421,11.738,11.7374,11.7374
0.0254,11.8699,11.7712,11.7391,11.735,11.7345,11.7344
0.025404,11.8669,11.7682,11.7361,11.7321,11.7315,11.7315
0.025408,11.8639,11.7652,11.7331,11.7291,11.7285,11.7285
0.025412,11.8609,11.7622,11.7301,11.7261,11.7255,11.7255
0.025416,11.8579,11.7592,11.7272,11.7231,11.7225,11.7225
0.02542,11.8549,11.7562,11.7242,11.7201,11.7195,11.7195
0.025424,11.8519,11.7532,11.7212,11.7171,11.7165,11.7165
0.025428,11.8489,11.7502,11.7182,11.7141,11.7136,11.7135
0.025432,11.8458,11.7472,11.7152,11.7112,11.7106,11.7106
0.025436,11.8428,11.7442,11.7122,11.7082,11.7076,11.7076
0.02544,11.8398,11.7412,11.7092,11.7052,11.7046,11.7046
0.025444,11.8368,11.7382,11.7063,11.7022,11.7016,11.7016
0.025448,11.8338,11.7352,11.7033,11.6992,11.6986,11.6986
0.025452,11.8308,11.7322,11.7003,11.6962,11.6956,11.6956
0.025456,11.8278,11.7292,11.6973,11.6932,11.6927,11.6926
0.02546,11.8248,11.7262,11.6943,11.6903,11.6897,11.6897
0.025464,11.8218,11.7233,11.6913,11.6873,11.6867,11.6867
0.025468,11.8188,11.7203,11.6883,11.6843,11.6837,11.6837
0.025472,11.8158,11.7173,11.6853,11.6813,11.6807,11.6807
0.025476,11.8128,11.7143,11.6824,11.6783,11.6777,11.6777
0.02548,11.8097,11.7113,11.6794,11.6753,11.6747,11.6747
0.025484,11.8067,11.7083,11.6764,11.6723,11.6718,11.6717
0.025488,11.8037,11.7053,11.6734,11.6693,11.6688,11.6688
0.025492,11.8007,11.7023,11.6704,11.6664,11.6658,11.6658
0.025496,11.7977,11.6993,11.6674,11.6634,11.6628,11.6628
0.0255,11.7947,11.6963,11.6644,11.6604,11.6598,11.6598
0.025504,11.7917,11.6933,11.6614,11.6574,11.6568,11.6568
0.025508,11.7887,11.6903,11.6585,11.6544,11.6538,11.6538
0.025512,11.7857,11.6873,11.6555,11.6514,11.6508,11.6508
0.025516,11.7827,11.6843,11.6525,11.6484,11.6479,11.6478
0.02552,11.7796,11.6813,11.6495,11.6454,11.6449,11.6449
0.025524,11.7766,11.6783,11.6465,11.6425,11.6419,11.6419
0.025528,11.7736,11.6753,11.6435,11.6395,11.6389,11.6389
0.025532,11.7706,11.6723,11.6405,11.6365,11.6359,11.6359
0.025536,11.7676,11.6693,11.6375,11.6335,11.6329,11.6329
0.02554,11.7646,11.6663,11.6345,11.6305,11.6299,11.6299
0.025544,11.7616,11.6633,11.6316,11.6275,11.6269,11.6269
0.025548,11.7586,11.6603,11.6286,11.6245,11.624,11.6239
0.025552,11.7556,11.6573,11.6256,11.6215,11.621,11.621
0.025556,11.7525,11.6543,11.6226,11.6186,11.618,11.618
0.02556,11.7495,11.6513,11.6196,11.6156,11.615,11.615
0.025564,11.7465,11.6483,11.6166,11.6126,11.612,11.612
0.025568,11.7435,11.6453,11.6136,11.6096,11.609,11.609
0.025572,11.7405,11.6423,11.6106,11.6066,11.606,11.606
0.025576,11.7375,11.6393,11.6076,11.6036,11.603,11.603
0.02558,11.7345,11.6363,11.6046,11.6006,11.6,11.6
0.025584,11.7315,11.6334,11.6017,11.5976,11.5971,11.597
0.025588,11.7284,11.6304,11.5987,11.5946,11.5941,11.5941
0.025592,11.7254,11.6274,11.5957,11.5917,11.5911,11.5911
0.025596,11.7224,11.6244,11.5927,11.5887,11.5881,11.5881
0.0256,11.7194,11.6214,11.5897,11.5857,11.5851,11.5851
0.025604,11.7164,11.6184,11.5867,11.5827,11.5821,11.5821
0.025608,11.7134,11.6154,11.5837,11.5797,11.5791,11.5791
0.025612,11.7104,11.6124,11.5807,11.5767,11.5761,11.5761
0.025616,11.7074,11.6094,11.5777,11.5737,11.5731,11.5731
0.02562,11.7043,11.6064,11.5747,11.5707,11.5701,11.5701
0.025624,11.7013,11.6034,11.5717,11.5677,11.5672,11.5672
0.025628,11.6983,11.6004,11.5688,11.5647,11.5642,11.5642
0.025632,11.6953,11.5974,11.5658,11.5618,11.5612,11.5612
0.025636,11.6923,11.5944,11.5628,11.5588,11.5582,11.5582
0.02564,11.6893,11.5914,11.5598,11.5558,11.5552,11.5552
0.025644,11.6863,11.5884,11.5568,11.5528,11.5522,11.5522
0.025648,11.6833,11.5854,11.5538,11.5498,11.5492,11.5492
0.025652,11.6802,11.5824,11.5508,11.5468,11.5462,11.5462
0.025656,11.6772,11.5794,11.5478,11.5438,11.5432,11.5432
0.02566,11.6742,11.5764,11.5448,11.5408,11.5402,11.5402
0.025664,11.6712,11.5734,11.5418,11.5378,11.5373,11.5372
0.025668,11.6682,11.5704,11.5388,11.5348,11.5343,11.5343
0.025672,11.6652,11.5674,11.5358,11.5318,11.5313,11.5313
0.025676,11.6622,11.5644,11.5329,11.5289,11.5283,11.5283
0.02568,11.6591,11.5614,11.5299,11.5259,11.5253,11.5253
0.025684,11.6561,11.5584,11.5269,11.5229,11.5223,11.5223
0.025688,11.6531,11.5554,11.5239,11.5199,11.5193,11.5193
0.025692,11.6501,11.5524,11.5209,11.5169,11.5163,11.5163
0.025696,11.6471,11.5494,11.5179,11.5139,11.5133,11.5133
0.0257,11.6441,11.5464,11.5149,11.5109,11.5103,11.5103
0.025704,11.6411,11.5434,11.5119,11.5079,11.5073,11.5073
0.025708,11.638,11.5404,11.5089,11.5049,11.5044,11.5043
0.025712,11.635,11.5374,11.5059,11.5019,11.5014,11.5014
0.025716,11.632,11.5344,11.5029,11.4989,11.4984,11.4984
0.02572,11.629,11.5314,11.4999,11.4959,11.4954,11.4954
0.025724,11.626,11.5284,11.4969,11.493,11.4924,11.4924
0.025728,11.623,11.5254,11.494,11.49,11.4894,11.4894
0.025732,11.6199,11.5224,11.491,11.487,11.4864,11.4864
0.025736,11.6169,11.5194,11.488,11.484,11.4834,11.4834
0.02574,11.6139,11.5164,11.485,11.481,11.4804,11.4804
0.025744,11.6109,11.5134,11.482,11.478,11.4774,11.4774
0.025748,11.6079,11.5104,11.479,11.475,11.4744,11.4744
0.025752,11.6049,11.5074,11.476,11.472,11.4714,11.4714
